year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,11,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",155,47,19.8,0.67,3.16,0,23.37,6,0,3360,1239,30,165,0,1926
2025,11,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5256,1074,365.91,16.04,321.98,2.34,367.73,80,6,86079,33971,2383,16028,100,33597
2025,11,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",206,45,15.57,2.05,8.37,0,19.02,9,0,3402,891,244,327,0,1940
2025,11,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",59,12,2.24,0.45,4.47,0,4.83,2,1,825,133,76,256,0,360
2025,11,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",191,53,20.54,0,7.04,0,25.42,3,1,4205,1378,0,302,0,2525
2025,11,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",306,66,27.68,2.03,10.53,0,25.76,6,0,4674,1966,686,445,0,1577
2025,11,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",652,129,51.1,3.85,19.43,0.31,54.32,12,0,10835,4126,319,1135,13,5242
2025,11,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",148,39,19.2,0,3.84,0,15.96,1,0,2237,1114,0,128,0,995
2025,11,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",101,21,11.94,0.11,2.33,0,6.61,0,1,1947,694,36,161,0,1056
2025,11,AA,American Airlines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",249,69,28.93,1.15,8.27,0,30.65,4,0,4435,1434,118,419,0,2464
2025,11,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",187,43,17.24,1.8,8.45,0,15.51,4,0,3083,1274,130,448,0,1231
2025,11,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",320,82,32.59,1.71,10.41,0.65,36.64,11,0,4717,1501,218,607,17,2374
2025,11,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4303,1064,242.97,26.18,417.59,2.76,374.49,189,10,88967,27747,1922,24076,124,35098
2025,11,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",226,50,18.91,0.55,4.77,0.25,25.52,7,1,4022,1803,38,177,4,2000
2025,11,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",622,156,40.96,2.86,55.21,0.47,56.5,14,1,11304,2456,225,3684,7,4932
2025,11,AA,American Airlines Network,PDX,"Portland, OR: Portland International",327,91,34.44,2.11,20.84,0.06,33.56,5,0,6186,2697,296,912,2,2279
2025,11,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3177,596,212.71,8.85,122.66,0.61,251.17,62,8,55555,23249,1428,5507,28,25343
2025,11,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4774,942,270.18,24.03,326.62,1.31,319.87,79,4,84849,35068,2327,18676,43,28735
2025,11,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",425,105,49.56,1.13,13.75,0,40.56,5,0,6341,2865,105,517,0,2854
2025,11,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",118,38,10.32,1.08,1.43,0,25.17,4,1,3617,781,211,136,0,2489
2025,11,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",183,34,8.01,2.17,9.46,0,14.36,5,0,2817,411,478,628,0,1300
2025,11,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",199,35,7,0.64,3.66,0,23.7,2,0,2267,370,113,260,0,1524
2025,11,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",117,22,9.71,0,2.62,0,9.68,0,2,2132,1250,0,96,0,786
2025,11,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",799,166,62.9,2.92,22.58,0,77.6,11,0,11536,4353,283,854,0,6046
2025,11,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",300,66,25.07,1.52,11.5,0,27.91,5,0,4816,2342,199,429,0,1846
2025,11,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",189,34,12.17,1.05,3.47,0,17.32,5,0,3348,1155,31,178,0,1984
2025,11,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",71,15,4.08,0,0.38,0,10.54,0,0,985,285,0,37,0,663
2025,11,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",592,132,43.71,5.17,34.88,1.18,47.06,10,0,10405,3921,753,1720,67,3944
2025,11,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",702,183,60.78,4.58,55.55,0,62.1,23,3,12367,4458,1105,2426,0,4378
2025,11,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",653,183,72.92,5,18.27,0.87,85.94,13,1,13187,4389,304,882,92,7520
2025,11,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",159,36,12.94,1.09,2.07,0,19.9,2,1,3236,831,111,128,0,2166
2025,11,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",104,24,9.46,0,8.35,0,6.19,1,0,1148,381,0,305,0,462
2025,11,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",103,20,6.53,0.84,2.26,0,10.37,2,0,1760,571,265,65,0,859
2025,11,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",256,71,22.98,4.05,9.51,0,34.47,5,1,6741,2104,346,1299,0,2992
2025,11,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",462,122,47.87,4.72,31.45,0,37.96,10,0,7181,2979,326,1315,0,2561
2025,11,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",862,193,47.9,3.56,75.65,0,65.89,10,1,14516,3670,787,3489,0,6570
2025,11,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",116,27,9.91,1.04,3.58,0,12.46,2,1,1556,459,318,191,0,588
2025,11,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",390,86,40.32,2.07,27.01,0,16.6,1,0,5543,2788,146,1160,0,1449
2025,11,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",365,84,28.89,3.32,17.21,0,34.58,9,0,5261,1533,505,785,0,2438
2025,11,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",258,60,26.25,0.22,5.57,0,27.97,6,0,3236,1041,19,230,0,1946
2025,11,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",524,113,42.82,2.72,27.43,0,40.03,13,1,6714,1930,108,1109,0,3567
2025,11,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",187,54,18.55,0.09,12.25,0.08,23.03,3,0,3151,1187,7,524,3,1430
2025,11,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",417,80,27.16,0.22,9.02,0,43.61,9,0,5821,2364,51,451,0,2955
2025,11,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",164,27,13.03,0,7.54,1,5.43,0,0,1230,583,0,274,62,311
2025,11,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",64,17,3.47,0,7.03,0,6.5,0,0,580,97,0,247,0,236
2025,11,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",117,35,13.99,1,4.95,1,14.05,0,0,2064,739,22,211,74,1018
2025,11,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1162,269,77.92,5.16,62.92,0.24,122.76,17,0,18209,5091,559,3060,36,9463
2025,11,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",192,50,18.81,0.84,6.08,0.08,24.19,4,0,3161,949,44,351,21,1796
2025,11,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",316,56,20.68,1.44,8.5,0,25.38,8,0,5002,1786,147,428,0,2641
2025,11,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",121,36,12.18,2,8.84,0,12.98,2,0,2071,700,195,419,0,757
2025,11,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",176,37,16.3,0.05,4.1,0,16.56,3,0,2642,851,4,126,0,1661
2025,11,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",82,26,13.18,1.48,1.56,0,9.78,0,0,1443,475,94,50,0,824
2025,11,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",50,11,3.67,0,4.2,0,3.13,0,0,531,251,0,158,0,122
2025,11,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",9,1,1,0,0,0,0,0,0,32,32,0,0,0,0
2025,11,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",58,5,1.81,0.59,0.66,0,1.94,2,0,321,111,37,57,0,116
2025,11,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1026,153,34.75,6.76,40.46,5.25,65.77,16,1,6955,1823,369,1221,114,3428
2025,11,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",137,26,5.31,0.04,11.33,0,9.32,0,1,1374,395,3,513,0,463
2025,11,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",193,31,7.16,0,20.79,0,3.05,0,0,1654,525,0,979,0,150
2025,11,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",58,8,3.56,0.7,1.3,0,2.45,3,0,428,230,27,65,0,106
2025,11,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",88,24,4.21,0,13.8,0,5.99,0,0,976,271,0,535,0,170
2025,11,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",165,30,5.77,0,5.27,0,18.96,4,0,1226,285,0,179,0,762
2025,11,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",175,25,4.76,2.51,15.7,0,2.03,1,4,1326,145,205,918,0,58
2025,11,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",28,6,1,1.5,0.5,0,3,0,0,317,15,151,31,0,120
2025,11,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",211,26,9.71,0.28,8.21,0,7.8,2,3,1184,578,9,356,0,241
2025,11,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",50,6,1.97,0,1.39,0,2.64,0,0,332,235,0,46,0,51
2025,11,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",38,8,1,0.92,3.08,0,3,2,0,226,15,56,70,0,85
2025,11,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",57,9,1.33,0,4.05,0,3.62,0,0,421,35,0,131,0,255
2025,11,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",23,4,0.1,0,3.1,0,0.8,0,0,199,5,0,153,0,41
2025,11,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",26,6,1.83,0,2.34,0,1.83,0,0,208,37,0,66,0,105
2025,11,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",29,4,1,0,1.69,0,1.31,0,0,218,57,0,99,0,62
2025,11,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",29,5,2,0,1.28,0,1.72,0,0,124,39,0,43,0,42
2025,11,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",175,39,5.38,0,25.39,0,8.23,1,4,2518,346,0,1700,0,472
2025,11,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",212,37,8.4,0.12,18.15,0,10.32,2,0,1974,292,9,702,0,971
2025,11,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",186,25,5.53,0,16.47,0,3,1,1,1020,237,0,686,0,97
2025,11,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",38,8,3.37,0,3.12,0,1.5,0,3,887,648,0,102,0,137
2025,11,AS,Alaska Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",39,12,3.35,0,3.48,0,5.17,0,0,335,100,0,86,0,149
2025,11,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",284,38,7.97,3.7,23.39,0,2.95,11,4,4108,331,270,3365,0,142
2025,11,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",236,29,9.78,0.6,10.88,0,7.74,4,0,1182,518,21,366,0,277
2025,11,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",29,2,1,0,0.76,0,0.24,0,0,253,216,0,28,0,9
2025,11,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",48,13,5.1,0,4.57,0,3.33,0,0,508,325,0,93,0,90
2025,11,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",225,23,8.12,0.5,9.37,0,5.01,2,0,879,386,18,242,0,233
2025,11,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",138,35,12.92,0,21.42,0,0.67,0,3,1553,766,0,771,0,16
2025,11,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",86,15,9.38,0.48,5.14,0,0,0,0,945,606,47,292,0,0
2025,11,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",88,23,6.97,0,13.22,0,2.81,0,1,949,231,0,655,0,63
2025,11,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",39,5,1,0,1.47,0,2.53,0,0,230,96,0,70,0,64
2025,11,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",332,55,12.01,2.03,26.46,1,13.51,7,10,3039,739,118,1401,135,646
2025,11,AS,Alaska Airlines Network,JNU,"Juneau, AK: Juneau International",321,40,6.51,4.08,10.35,0,19.06,3,1,2233,397,501,321,0,1014
2025,11,AS,Alaska Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",209,40,6.99,0.75,25.88,0,6.38,2,6,1526,417,63,774,0,272
2025,11,AS,Alaska Airlines Network,KTN,"Ketchikan, AK: Ketchikan International",173,29,12.77,1.04,7.51,0,7.67,3,1,1522,837,42,192,0,451
2025,11,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",488,96,14,0.5,49.4,0,32.1,4,0,5398,825,15,2197,0,2361
2025,11,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",601,114,29.1,0,55.62,0.15,29.12,7,0,5114,1591,0,1788,11,1724
2025,11,AS,Alaska Airlines Network,LIH,"Lihue, HI: Lihue Airport",113,21,9.46,1.33,9.62,0,0.59,0,1,1009,615,34,336,0,24
2025,11,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",79,17,4.21,0,6.95,0,5.84,0,1,745,329,0,176,0,240
2025,11,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",195,37,7.86,1,16.38,0,11.76,0,3,1489,376,90,594,0,429
2025,11,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",46,9,2.47,1,5.53,0,0,0,0,254,82,20,152,0,0
2025,11,AS,Alaska Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",33,7,2.09,0,4.91,0,0,0,0,175,49,0,126,0,0
2025,11,AS,Alaska Airlines Network,MSO,"Missoula, MT: Missoula Montana",59,10,3,1,2,0,4,2,0,487,149,190,58,0,90
2025,11,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",86,11,3.35,0.02,5.87,0,1.76,0,0,432,164,1,214,0,53
2025,11,AS,Alaska Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",59,14,7.89,0,4.39,0,1.72,0,0,722,493,0,164,0,65
2025,11,AS,Alaska Airlines Network,OAK,"Oakland, CA: Oakland International",67,9,1.73,0,5.54,0,1.73,1,0,265,39,0,179,0,47
2025,11,AS,Alaska Airlines Network,OGG,"Kahului, HI: Kahului Airport",211,39,7.9,3.2,15.21,0,12.7,0,5,1447,289,202,465,0,491
2025,11,AS,Alaska Airlines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",29,1,0,0,1,0,0,0,0,20,0,0,20,0,0
2025,11,AS,Alaska Airlines Network,OMA,"Omaha, NE: Eppley Airfield",30,7,2.29,0,4,0,0.71,0,0,520,231,0,215,0,74
2025,11,AS,Alaska Airlines Network,OME,"Nome, AK: Nome Airport",28,10,3.85,0.21,0.94,0,5,0,0,338,128,15,61,0,134
2025,11,AS,Alaska Airlines Network,ONT,"Ontario, CA: Ontario International",194,37,13.92,0,11.97,0,11.11,6,0,1518,803,0,388,0,327
2025,11,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",264,78,10.31,3.18,50.13,0,14.38,12,2,5595,626,491,3543,0,935
2025,11,AS,Alaska Airlines Network,OTZ,"Kotzebue, AK: Ralph Wien Memorial",29,3,0,3,0,0,0,0,0,104,0,104,0,0,0
2025,11,AS,Alaska Airlines Network,PAE,"Everett, WA: Seattle Paine Field International",88,16,1.09,0,2.55,0,12.35,0,2,969,38,0,54,0,877
2025,11,AS,Alaska Airlines Network,PDX,"Portland, OR: Portland International",1992,310,55.16,9.98,110.83,0.98,133.05,21,1,15818,4306,565,3374,27,7546
2025,11,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",58,8,3.52,0,1.51,0,2.97,0,0,284,164,0,39,0,81
2025,11,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",447,127,18.56,0.13,84.8,0,23.51,1,0,7031,949,7,4913,0,1162
2025,11,AS,Alaska Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",26,4,1,0,1,0,2,0,0,116,46,0,22,0,48
2025,11,AS,Alaska Airlines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",29,8,1.59,0.2,2.09,0,4.12,1,0,234,32,7,67,0,128
2025,11,AS,Alaska Airlines Network,PSG,"Petersburg, AK: Petersburg James A Johnson",58,8,0.78,0,3.05,0,4.17,2,0,254,45,0,102,0,107
2025,11,AS,Alaska Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",163,23,5.31,0,12.28,0,5.41,0,0,1031,191,0,543,0,297
2025,11,AS,Alaska Airlines Network,RDM,"Bend/Redmond, OR: Roberts Field",39,9,2.17,0,1.68,0,5.15,0,1,357,132,0,60,0,165
2025,11,AS,Alaska Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",38,6,2.39,0,2.72,0,0.89,0,0,226,98,0,78,0,50
2025,11,AS,Alaska Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",59,11,1.59,0.87,0.58,0,7.96,0,0,489,66,132,28,0,263
2025,11,AS,Alaska Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025,11,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",961,264,41.21,7.11,146.01,1,68.67,10,6,12725,2576,318,5286,15,4530
2025,11,AS,Alaska Airlines Network,SAT,"San Antonio, TX: San Antonio International",50,11,3.81,0,2.93,0,4.26,2,0,434,228,0,55,0,151
2025,11,AS,Alaska Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",29,4,0.4,0,0.65,0,2.95,0,0,211,8,0,17,0,186
2025,11,AS,Alaska Airlines Network,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",30,5,0.81,0,1.19,0,3,0,0,130,17,0,32,0,81
2025,11,AS,Alaska Airlines Network,SCC,"Deadhorse, AK: Deadhorse Airport",37,4,1,1,1,0,1,0,0,237,20,157,28,0,32
2025,11,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",5753,1073,200.4,26.96,474.83,3.45,367.35,103,4,54811,13921,1429,15798,154,23509
2025,11,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",775,186,30.77,4.71,90.89,0.13,59.5,6,2,9970,1556,322,4519,12,3561
2025,11,AS,Alaska Airlines Network,SIT,"Sitka, AK: Sitka Rocky Gutierrez",89,15,4.02,0,2.57,0,8.41,1,0,618,162,0,60,0,396
2025,11,AS,Alaska Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",178,38,5.56,0.56,16.98,0,14.9,0,0,1371,423,9,405,0,534
2025,11,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",84,12,3.21,0,4.33,0,4.46,6,0,483,255,0,100,0,128
2025,11,AS,Alaska Airlines Network,SMF,"Sacramento, CA: Sacramento International",141,28,3.82,0.46,13.71,0,10.01,3,0,926,172,22,328,0,404
2025,11,AS,Alaska Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",359,45,11.43,1.59,22.68,0,9.3,1,0,1440,563,38,592,0,247
2025,11,AS,Alaska Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",50,8,3.56,0,2.39,0,2.05,0,0,376,191,0,102,0,83
2025,11,AS,Alaska Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",30,1,1,0,0,0,0,0,0,31,31,0,0,0,0
2025,11,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",70,13,2.55,1.77,7.13,0,1.55,0,0,401,166,36,156,0,43
2025,11,AS,Alaska Airlines Network,TUS,"Tucson, AZ: Tucson International",80,26,9.41,0,10.28,0,6.31,0,0,729,318,0,241,0,170
2025,11,AS,Alaska Airlines Network,WRG,"Wrangell, AK: Wrangell Airport",58,7,1,0,2.73,0,3.27,2,0,231,43,0,62,0,126
2025,11,AS,Alaska Airlines Network,YAK,"Yakutat, AK: Yakutat Airport",58,7,0,0,1.07,0,5.93,1,0,335,0,0,25,0,310
2025,11,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",75,21,6.04,0,5.83,0,9.13,1,0,1644,287,0,365,0,992
2025,11,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",274,81,27.4,0,28.06,0.07,25.48,17,1,5404,1740,0,1210,5,2449
2025,11,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",50,14,5.98,0,4.12,0,3.9,0,0,1054,465,0,183,0,406
2025,11,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",371,75,21.51,0,20.51,0.21,32.77,7,1,6556,1643,0,929,8,3976
2025,11,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",121,37,11.84,0,11.9,0,13.25,2,0,2406,887,0,662,0,857
2025,11,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",2981,706,167.56,2.28,269.17,2.43,264.57,91,6,61346,16050,268,18849,72,26107
2025,11,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",136,46,24.73,0,6.23,0,15.05,1,0,3860,1825,0,390,0,1645
2025,11,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",304,76,29.38,0.43,12.8,0,33.39,7,0,6343,1967,98,1005,0,3273
2025,11,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",156,43,19.67,1.19,11.72,0,10.42,4,1,3354,1697,42,612,0,1003
2025,11,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",65,13,3.97,0,1.22,0,7.81,1,0,1200,285,0,77,0,838
2025,11,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",551,178,46.29,0,80.45,0,51.26,16,4,13497,3082,0,5336,0,5079
2025,11,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",62,13,5.03,0,3.35,0,4.62,0,0,505,187,0,132,0,186
2025,11,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30,4,0.72,0,2.4,0,0.88,1,1,268,34,0,56,0,178
2025,11,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",120,29,11.04,0,4.18,0,13.78,5,0,2053,774,0,272,0,1007
2025,11,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",455,154,27.63,0,74.94,0,51.42,20,3,14426,2131,0,5637,0,6658
2025,11,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",23,6,1,0,5,0,0,0,0,355,18,0,337,0,0
2025,11,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2017,517,159.75,2.5,178.3,0.05,176.4,70,3,42014,12738,143,9241,6,19886
2025,11,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",444,90,38.2,0,22.4,0.3,29.11,8,9,7383,3221,0,1078,18,3066
2025,11,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",48,8,2.32,0,3.67,0,2.02,1,0,356,98,0,188,0,70
2025,11,B6,JetBlue Airways,ISP,"Islip, NY: Long Island MacArthur",106,18,8.95,0,1.62,0,7.43,2,1,1056,376,0,41,0,639
